,Origin_airport,Destination_airport,Origin_city,Destination_city,Distance,Org_airport_lat,Org_airport_long,Dest_airport_lat,Dest_airport_long
10186,YIP,ERI,"Detroit, MI","Erie, PA",172,42.23789978,-83.53040314,42.0831270134,-80.1738667488
10217,ABE,ERI,"Allentown, PA","Erie, PA",265,40.652099609375,-75.440803527832,42.0831270134,-80.1738667488
10218,LGA,ERI,"New York, NY","Erie, PA",339,40.77719879,-73.87259674,42.0831270134,-80.1738667488
10223,PVD,ERI,"Providence, RI","Erie, PA",452,41.7326011657715,-71.4204025268555,42.0831270134,-80.1738667488
10276,LEX,ERI,"Lexington, KY","Erie, PA",364,38.0364990234375,-84.6059036254883,42.0831270134,-80.1738667488
10278,BNA,ERI,"Nashville, TN","Erie, PA",539,36.1245002746582,-86.6781997680664,42.0831270134,-80.1738667488
10279,BHM,ERI,"Birmingham, AL","Erie, PA",688,33.56290054,-86.75350189,42.0831270134,-80.1738667488
10280,ACY,ERI,"Atlantic City, NJ","Erie, PA",345,39.4575996398926,-74.5772018432617,42.0831270134,-80.1738667488
10286,MEM,ERI,"Memphis, TN","Erie, PA",718,35.0424003601074,-89.9766998291016,42.0831270134,-80.1738667488
10287,MCO,ERI,"Orlando, FL","Erie, PA",943,28.4293994903564,-81.3089981079102,42.0831270134,-80.1738667488
10288,PHX,ERI,"Phoenix, AZ","Erie, PA",1830,33.4342994689941,-112.012001037598,42.0831270134,-80.1738667488
10289,CMH,ERI,"Columbus, OH","Erie, PA",202,39.9980010986328,-82.8918991088867,42.0831270134,-80.1738667488
10295,YNG,ERI,"Youngstown, OH","Erie, PA",62,41.26070023,-80.67910004,42.0831270134,-80.1738667488
10296,IND,ERI,"Indianapolis, IN","Erie, PA",358,39.7173,-86.294403,42.0831270134,-80.1738667488
10338,PWM,ERI,"Portland, ME","Erie, PA",513,43.64619827,-70.30930328,42.0831270134,-80.1738667488
10360,MDT,ERI,"Harrisburg, PA","Erie, PA",221,40.1935005188,-76.7633972168,42.0831270134,-80.1738667488
10361,BGM,ERI,"Binghamton, NY","Erie, PA",216,42.20869827,-75.97979736,42.0831270134,-80.1738667488
10472,IAD,ERI,"Washington, DC","Erie, PA",260,38.94449997,-77.45580292,42.0831270134,-80.1738667488
10474,ALB,ERI,"Albany, NY","Erie, PA",329,42.7482986450195,-73.8016967773438,42.0831270134,-80.1738667488
10541,MSY,ERI,"New Orleans, LA","Erie, PA",1005,29.9934005737305,-90.2580032348633,42.0831270134,-80.1738667488
10590,ROC,ERI,"Rochester, NY","Erie, PA",147,43.1189002990723,-77.6724014282227,42.0831270134,-80.1738667488
10621,CAK,ERI,"Akron, OH","Erie, PA",104,40.9160995483398,-81.4421997070312,42.0831270134,-80.1738667488
10633,AVP,ERI,"Scranton, PA","Erie, PA",236,41.3385009766,-75.7233963013,42.0831270134,-80.1738667488
10672,AZO,ERI,"Kalamazoo, MI","Erie, PA",276,42.2349014282227,-85.5521011352539,42.0831270134,-80.1738667488
10675,ROA,ERI,"Roanoke, VA","Erie, PA",328,37.3255004883,-79.975402832,42.0831270134,-80.1738667488
10676,RDU,ERI,"Raleigh, NC","Erie, PA",435,35.8776016235352,-78.7874984741211,42.0831270134,-80.1738667488
10682,CID,ERI,"Cedar Rapids, IA","Erie, PA",593,41.8847007751465,-91.7108001708984,42.0831270134,-80.1738667488
10691,GSP,ERI,"Greenville, SC","Erie, PA",507,34.8956985474,-82.2189025879,42.0831270134,-80.1738667488
10692,BTV,ERI,"Burlington, VT","Erie, PA",391,44.4719009399,-73.1532974243,42.0831270134,-80.1738667488
10693,CRW,ERI,"Charleston, WV","Erie, PA",266,38.3731002807617,-81.5932006835938,42.0831270134,-80.1738667488
10787,MSN,ERI,"Madison, WI","Erie, PA",472,43.1399002075195,-89.3375015258789,42.0831270134,-80.1738667488
10808,STL,ERI,"St. Louis, MO","Erie, PA",584,38.7486991882324,-90.370002746582,42.0831270134,-80.1738667488
10809,CHS,ERI,"Charleston, SC","Erie, PA",633,32.89860153,-80.04049683,42.0831270134,-80.1738667488
10818,DCA,ERI,"Washington, DC","Erie, PA",277,38.8521,-77.037697,42.0831270134,-80.1738667488
10820,CHA,ERI,"Chattanooga, TN","Erie, PA",557,35.0353012084961,-85.2037963867188,42.0831270134,-80.1738667488
10825,SCE,ERI,"State College, PA","Erie, PA",148,40.8493003845,-77.8487014771,42.0831270134,-80.1738667488
10833,CHO,ERI,"Charlottesville, VA","Erie, PA",287,38.138599395752,-78.4529037475586,42.0831270134,-80.1738667488
10834,FLL,ERI,"Fort Lauderdale, FL","Erie, PA",1103,26.0725994110107,-80.152702331543,42.0831270134,-80.1738667488
10863,LAN,ERI,"Lansing, MI","Erie, PA",231,42.7787017822266,-84.58740234375,42.0831270134,-80.1738667488
10864,BDL,ERI,"Hartford, CT","Erie, PA",386,41.9388999939,-72.6831970215,42.0831270134,-80.1738667488
10865,CAE,ERI,"Columbia, SC","Erie, PA",564,33.9388008117676,-81.119499206543,42.0831270134,-80.1738667488
10868,TOL,ERI,"Toledo, OH","Erie, PA",190,41.58679962,-83.80780029,42.0831270134,-80.1738667488
10892,JHW,ERI,"Jamestown, NY","Erie, PA",48,42.15340042,-79.25800323,42.0831270134,-80.1738667488
10911,FWA,ERI,"Fort Wayne, IN","Erie, PA",271,40.97850037,-85.19509888,42.0831270134,-80.1738667488
10921,MHT,ERI,"Manchester, NH","Erie, PA",450,42.9325981140137,-71.4356994628906,42.0831270134,-80.1738667488
11098,ILM,ERI,"Wilmington, NC","Erie, PA",553,34.2705993652344,-77.9026031494141,42.0831270134,-80.1738667488
11163,DAY,ERI,"Dayton, OH","Erie, PA",259,39.902400970459,-84.2193984985352,42.0831270134,-80.1738667488
11271,IAH,ERI,"Houston, TX","Erie, PA",1187,29.9843997955322,-95.3414001464844,42.0831270134,-80.1738667488
11310,FLO,ERI,"Florence, SC","Erie, PA",545,34.1853981018066,-79.7238998413086,42.0831270134,-80.1738667488
11426,RNO,ERI,"Reno, NV","Erie, PA",2065,39.4990997314453,-119.767997741699,42.0831270134,-80.1738667488
11427,DFW,ERI,"Dallas, TX","Erie, PA",1119,32.896800994873,-97.0380020141602,42.0831270134,-80.1738667488
11449,ISO,ERI,"Kinston, NC","Erie, PA",486,35.331401825,-77.6088027954,42.0831270134,-80.1738667488
11534,GRB,ERI,"Green Bay, WI","Erie, PA",434,44.4850997924805,-88.1296005249023,42.0831270134,-80.1738667488
11553,BWI,ERI,"Baltimore, MD","Erie, PA",272,39.17539978,-76.66829681,42.0831270134,-80.1738667488
11566,DLH,ERI,"Duluth, MN","Erie, PA",678,46.8420982361,-92.1936035156,42.0831270134,-80.1738667488
11571,ERI,ERI,"Erie, PA","Erie, PA",0,42.0831270134,-80.1738667488,42.0831270134,-80.1738667488
11679,SFB,ERI,"Orlando, FL","Erie, PA",919,28.7775993347168,-81.2375030517578,42.0831270134,-80.1738667488
11748,PGV,ERI,"Greenville, NC","Erie, PA",469,35.6352005,-77.38529968,42.0831270134,-80.1738667488
11872,TYS,ERI,"Knoxville, TN","Erie, PA",479,35.81100082,-83.9940033,42.0831270134,-80.1738667488
11873,SLC,GYY,"Salt Lake City, UT","Gary, IN",1277,40.7883987426758,-111.977996826172,41.6162986755371,-87.4128036499023
11875,EKO,GYY,"Elko, NV","Gary, IN",1473,40.8249015808105,-115.791999816895,41.6162986755371,-87.4128036499023
11903,BFF,GYY,"Scottsbluff, NE","Gary, IN",836,41.87400055,-103.5960007,41.6162986755371,-87.4128036499023
11904,GRI,GYY,"Grand Island, NE","Gary, IN",568,40.9674987792969,-98.3096008300781,41.6162986755371,-87.4128036499023
11905,YIP,GYY,"Detroit, MI","Gary, IN",205,42.23789978,-83.53040314,41.6162986755371,-87.4128036499023
11906,CMI,GYY,"Champaign, IL","Gary, IN",118,40.03919983,-88.27809906,41.6162986755371,-87.4128036499023
11923,OMA,GYY,"Omaha, NE","Gary, IN",440,41.3031997680664,-95.8940963745117,41.6162986755371,-87.4128036499023
11929,LRD,GYY,"Laredo, TX","Gary, IN",1186,27.5438003540039,-99.4616012573242,41.6162986755371,-87.4128036499023
11934,MDW,GYY,"Chicago, IL","Gary, IN",21,41.7859992980957,-87.7524032592773,41.6162986755371,-87.4128036499023
11935,ATL,GYY,"Atlanta, GA","Gary, IN",574,33.6366996765137,-84.4281005859375,41.6162986755371,-87.4128036499023
11938,LBF,GYY,"North Platte, NE","Gary, IN",691,41.12620163,-100.6839981,41.6162986755371,-87.4128036499023
11942,RAP,GYY,"Rapid City, SD","Gary, IN",811,44.0452995300293,-103.056999206543,41.6162986755371,-87.4128036499023
11958,GJT,GYY,"Grand Junction, CO","Gary, IN",1124,39.1223983765,-108.527000427,41.6162986755371,-87.4128036499023
11961,MCI,GYY,"Kansas City, MO","Gary, IN",417,39.2976,-94.713898,41.6162986755371,-87.4128036499023
11962,ELP,GYY,"El Paso, TX","Gary, IN",1247,31.80719948,-106.3779984,41.6162986755371,-87.4128036499023
11970,SFB,GYY,"Orlando, FL","Gary, IN",951,28.7775993347168,-81.2375030517578,41.6162986755371,-87.4128036499023
11985,PUB,GYY,"Pueblo, CO","Gary, IN",934,38.2891006469727,-104.497001647949,41.6162986755371,-87.4128036499023
11987,TOL,GYY,"Toledo, OH","Gary, IN",187,41.58679962,-83.80780029,41.6162986755371,-87.4128036499023
11989,GYY,GYY,"Gary, IN","Gary, IN",0,41.6162986755371,-87.4128036499023,41.6162986755371,-87.4128036499023
11991,CAK,GYY,"Akron, OH","Gary, IN",315,40.9160995483398,-81.4421997070312,41.6162986755371,-87.4128036499023
12001,DAY,GYY,"Dayton, OH","Gary, IN",205,39.902400970459,-84.2193984985352,41.6162986755371,-87.4128036499023
12031,MCI,GYY,"Kansas City, MO","Gary, IN",416,39.2976,-94.713898,41.6162986755371,-87.4128036499023
12041,LIT,GYY,"Little Rock, AR","Gary, IN",542,34.7294006348,-92.2242965698,41.6162986755371,-87.4128036499023
12042,SBN,GYY,"South Bend, IN","Gary, IN",57,41.7086982727051,-86.3172988891602,41.6162986755371,-87.4128036499023
12045,MSP,GYY,"Minneapolis, MN","Gary, IN",369,44.8819999695,-93.2218017578,41.6162986755371,-87.4128036499023
12046,PIT,GYY,"Pittsburgh, PA","Gary, IN",383,40.49150085,-80.23290253,41.6162986755371,-87.4128036499023
12055,LEX,GYY,"Lexington, KY","Gary, IN",289,38.0364990234375,-84.6059036254883,41.6162986755371,-87.4128036499023
12058,PHL,GYY,"Philadelphia, PA","Gary, IN",649,39.871898651123,-75.241096496582,41.6162986755371,-87.4128036499023
12065,ABE,GYY,"Allentown, PA","Gary, IN",628,40.652099609375,-75.440803527832,41.6162986755371,-87.4128036499023
12068,MEM,GYY,"Memphis, TN","Gary, IN",474,35.0424003601074,-89.9766998291016,41.6162986755371,-87.4128036499023
12079,ICT,GYY,"Wichita, KS","Gary, IN",600,37.6498985290527,-97.4330978393555,41.6162986755371,-87.4128036499023
12089,IAD,GYY,"Washington, DC","Gary, IN",557,38.94449997,-77.45580292,41.6162986755371,-87.4128036499023
12111,BUF,GYY,"Buffalo, NY","Gary, IN",454,42.94049835,-78.73220062,41.6162986755371,-87.4128036499023
12115,RFD,GYY,"Rockford, IL","Gary, IN",95,42.1954002380371,-89.0971984863281,41.6162986755371,-87.4128036499023
12117,HSV,GYY,"Huntsville, AL","Gary, IN",482,34.637199401855,-86.775100708008,41.6162986755371,-87.4128036499023
12118,DSM,GYY,"Des Moines, IA","Gary, IN",323,41.5340003967285,-93.6631011962891,41.6162986755371,-87.4128036499023
12128,BWG,GYY,"Bowling Green, KY","Gary, IN",326,36.9645004272,-86.4197006226,41.6162986755371,-87.4128036499023
12130,TUL,GYY,"Tulsa, OK","Gary, IN",590,36.1983985900879,-95.8880996704102,41.6162986755371,-87.4128036499023
12136,EWR,GYY,"Newark, NJ","Gary, IN",693,40.6925010681152,-74.168701171875,41.6162986755371,-87.4128036499023
12138,ADS,GYY,"Dallas, TX","Gary, IN",790,32.9686012268,-96.8364028931,41.6162986755371,-87.4128036499023
12148,IND,GYY,"Indianapolis, IN","Gary, IN",143,39.7173,-86.294403,41.6162986755371,-87.4128036499023
12149,MKE,GYY,"Milwaukee, WI","Gary, IN",95,42.9472007751465,-87.896598815918,41.6162986755371,-87.4128036499023
12162,DET,GYY,"Detroit, MI","Gary, IN",233,42.40919876,-83.00990295,41.6162986755371,-87.4128036499023
12202,DTW,GYY,"Detroit, MI","Gary, IN",214,42.2123985290527,-83.353401184082,41.6162986755371,-87.4128036499023
12212,GRK,GYY,"Killeen, TX","Gary, IN",930,31.067199707,-97.8289031982,41.6162986755371,-87.4128036499023
12217,LRD,GYY,"Laredo, TX","Gary, IN",1185,27.5438003540039,-99.4616012573242,41.6162986755371,-87.4128036499023
12226,FWA,GYY,"Fort Wayne, IN","Gary, IN",124,40.97850037,-85.19509888,41.6162986755371,-87.4128036499023
12227,SUS,GYY,"St. Louis, MO","Gary, IN",266,38.662101745605,-90.652000427246,41.6162986755371,-87.4128036499023
12228,EVV,GYY,"Evansville, IN","Gary, IN",247,38.0369987488,-87.5324020386,41.6162986755371,-87.4128036499023
12231,ILM,GYY,"Wilmington, NC","Gary, IN",725,34.2705993652344,-77.9026031494141,41.6162986755371,-87.4128036499023
12238,FSD,GYY,"Sioux Falls, SD","Gary, IN",494,43.5820007324,-96.741897583,41.6162986755371,-87.4128036499023
12239,CLT,GYY,"Charlotte, NC","Gary, IN",564,35.2140007019043,-80.9430999755859,41.6162986755371,-87.4128036499023
12240,BWI,GYY,"Baltimore, MD","Gary, IN",591,39.17539978,-76.66829681,41.6162986755371,-87.4128036499023
12243,CLE,GYY,"Cleveland, OH","Gary, IN",289,41.4117012024,-81.8498001099,41.6162986755371,-87.4128036499023
12245,GSB,GYY,"Goldsboro, NC","Gary, IN",670,35.33940125,-77.96060181,41.6162986755371,-87.4128036499023
12252,MYR,GYY,"Myrtle Beach, SC","Gary, IN",718,33.6796989441,-78.9282989502,41.6162986755371,-87.4128036499023
12293,PHX,GYY,"Phoenix, AZ","Gary, IN",1457,33.4342994689941,-112.012001037598,41.6162986755371,-87.4128036499023
12294,CAE,GYY,"Columbia, SC","Gary, IN",631,33.9388008117676,-81.119499206543,41.6162986755371,-87.4128036499023
12295,RDU,GYY,"Raleigh, NC","Gary, IN",611,35.8776016235352,-78.7874984741211,41.6162986755371,-87.4128036499023
12296,MBS,GYY,"Saginaw, MI","Gary, IN",215,43.532901763916,-84.0795974731445,41.6162986755371,-87.4128036499023
12297,CLU,GYY,"Columbus, IN","Gary, IN",181,39.2619018555,-85.8963012695,41.6162986755371,-87.4128036499023
12298,LCK,GYY,"Columbus, OH","Gary, IN",266,39.813801,-82.927803,41.6162986755371,-87.4128036499023
12307,LAX,GYY,"Los Angeles, CA","Gary, IN",1766,33.94250107,-118.4079971,41.6162986755371,-87.4128036499023
12309,TLH,GYY,"Tallahassee, FL","Gary, IN",792,30.3964996337891,-84.3503036499023,41.6162986755371,-87.4128036499023
12311,BMG,GYY,"Bloomington, IN","Gary, IN",176,39.1459999084473,-86.61669921875,41.6162986755371,-87.4128036499023
12312,SHV,GYY,"Shreveport, LA","Gary, IN",724,32.4466018676758,-93.8255996704102,41.6162986755371,-87.4128036499023
12322,RNO,GYY,"Reno, NV","Gary, IN",1699,39.4990997314453,-119.767997741699,41.6162986755371,-87.4128036499023
12323,ALB,GYY,"Albany, NY","Gary, IN",702,42.7482986450195,-73.8016967773438,41.6162986755371,-87.4128036499023
12324,CRW,GYY,"Charleston, WV","Gary, IN",381,38.3731002807617,-81.5932006835938,41.6162986755371,-87.4128036499023
12325,LUK,GYY,"Cincinnati, OH","Gary, IN",235,39.10329819,-84.41860199,41.6162986755371,-87.4128036499023
12326,GSP,GYY,"Greenville, SC","Gary, IN",543,34.8956985474,-82.2189025879,41.6162986755371,-87.4128036499023
12328,MGM,GYY,"Montgomery, AL","Gary, IN",645,32.30059814,-86.39399719,41.6162986755371,-87.4128036499023
12329,MFD,GYY,"Mansfield, OH","Gary, IN",261,40.8213996887,-82.5166015625,41.6162986755371,-87.4128036499023
12332,LAS,GYY,"Las Vegas, NV","Gary, IN",1537,36.08010101,-115.1520004,41.6162986755371,-87.4128036499023
12341,PNS,GYY,"Pensacola, FL","Gary, IN",769,30.473400115967,-87.186599731445,41.6162986755371,-87.4128036499023
12345,CHS,GYY,"Charleston, SC","Gary, IN",725,32.89860153,-80.04049683,41.6162986755371,-87.4128036499023
12348,GSO,GYY,"Greensboro, NC","Gary, IN",554,36.0978012084961,-79.9373016357422,41.6162986755371,-87.4128036499023
12391,ACY,GYY,"Atlantic City, NJ","Gary, IN",691,39.4575996398926,-74.5772018432617,41.6162986755371,-87.4128036499023
12392,TVC,GYY,"Traverse City, MI","Gary, IN",234,44.7414016723633,-85.5821990966797,41.6162986755371,-87.4128036499023
12399,MIA,GYY,"Miami, FL","Gary, IN",1164,25.7931995391846,-80.2906036376953,41.6162986755371,-87.4128036499023
12411,GPT,GYY,"Gulfport, MS","Gary, IN",779,30.4073009490967,-89.0700988769531,41.6162986755371,-87.4128036499023
12422,BDL,GYY,"Hartford, CT","Gary, IN",760,41.9388999939,-72.6831970215,41.6162986755371,-87.4128036499023
12440,YNG,GYY,"Youngstown, OH","Gary, IN",351,41.26070023,-80.67910004,41.6162986755371,-87.4128036499023
12449,TCL,GYY,"Tuscaloosa, AL","Gary, IN",579,33.220600128174,-87.611396789551,41.6162986755371,-87.4128036499023
12453,LGA,GYY,"New York, NY","Gary, IN",707,40.77719879,-73.87259674,41.6162986755371,-87.4128036499023
12456,BNA,GYY,"Nashville, TN","Gary, IN",381,36.1245002746582,-86.6781997680664,41.6162986755371,-87.4128036499023
12461,DRT,GYY,"Del Rio, TX","Gary, IN",1138,29.3742008209,-100.927001953,41.6162986755371,-87.4128036499023
12462,ORD,GYY,"Chicago, IL","Gary, IN",35,41.97859955,-87.90480042,41.6162986755371,-87.4128036499023
12466,MCO,GYY,"Orlando, FL","Gary, IN",972,28.4293994903564,-81.3089981079102,41.6162986755371,-87.4128036499023
12468,FLL,GYY,"Fort Lauderdale, FL","Gary, IN",1149,26.0725994110107,-80.152702331543,41.6162986755371,-87.4128036499023
12473,DFW,GYY,"Dallas, TX","Gary, IN",801,32.896800994873,-97.0380020141602,41.6162986755371,-87.4128036499023
12481,FNT,GYY,"Flint, MI","Gary, IN",210,42.9654006958008,-83.7435989379883,41.6162986755371,-87.4128036499023
12497,AEX,GYY,"Alexandria, LA","Gary, IN",765,31.3274002075195,-92.5497970581055,41.6162986755371,-87.4128036499023
12498,STL,GYY,"St. Louis, MO","Gary, IN",252,38.7486991882324,-90.370002746582,41.6162986755371,-87.4128036499023
12501,BRO,GYY,"Brownsville, TX","Gary, IN",1225,25.9067993164062,-97.4259033203125,41.6162986755371,-87.4128036499023
12505,HUF,GYY,"Terre Haute, IN","Gary, IN",149,39.4514999389648,-87.3076019287109,41.6162986755371,-87.4128036499023
12507,SAT,GYY,"San Antonio, TX","Gary, IN",1038,29.5337009429932,-98.4698028564453,41.6162986755371,-87.4128036499023
12508,RWI,GYY,"Rocky Mount, NC","Gary, IN",650,35.8563003540039,-77.8918991088867,41.6162986755371,-87.4128036499023
12512,SPS,GYY,"Wichita Falls, TX","Gary, IN",801,33.98880005,-98.49189758,41.6162986755371,-87.4128036499023
12513,OKC,GYY,"Oklahoma City, OK","Gary, IN",699,35.3931007385254,-97.600700378418,41.6162986755371,-87.4128036499023
12548,LAN,GYY,"Lansing, MI","Gary, IN",166,42.7787017822266,-84.58740234375,41.6162986755371,-87.4128036499023
12573,TPA,GYY,"Tampa, FL","Gary, IN",980,27.9755001068115,-82.533203125,41.6162986755371,-87.4128036499023
12577,MDT,GYY,"Harrisburg, PA","Gary, IN",566,40.1935005188,-76.7633972168,41.6162986755371,-87.4128036499023
12580,SNA,GYY,"Santa Ana, CA","Gary, IN",1747,33.67570114,-117.8679962,41.6162986755371,-87.4128036499023
12593,PWM,GYY,"Portland, ME","Gary, IN",882,43.64619827,-70.30930328,41.6162986755371,-87.4128036499023
12594,TYS,GYY,"Knoxville, TN","Gary, IN",441,35.81100082,-83.9940033,41.6162986755371,-87.4128036499023
12610,BOS,GYY,"Boston, MA","Gary, IN",845,42.36429977,-71.00520325,41.6162986755371,-87.4128036499023
12613,SLN,GYY,"Salina, KS","Gary, IN",575,38.7910003662109,-97.6521987915039,41.6162986755371,-87.4128036499023
12615,IAH,GYY,"Houston, TX","Gary, IN",916,29.9843997955322,-95.3414001464844,41.6162986755371,-87.4128036499023
12620,AGC,GYY,"Pittsburgh, PA","Gary, IN",401,40.3544006347656,-79.9301986694336,41.6162986755371,-87.4128036499023
12630,DDC,HYS,"Dodge City, KS","Hays, KS",84,37.7634010314941,-99.9655990600586,38.84220123,-99.27320099
12633,ICT,HYS,"Wichita, KS","Hays, KS",130,37.6498985290527,-97.4330978393555,38.84220123,-99.27320099
12634,FAI,HYS,"Fairbanks, AK","Hays, KS",2638,64.81510162,-147.8560028,38.84220123,-99.27320099
12636,GCK,HYS,"Garden City, KS","Hays, KS",101,37.9275016785,-100.723999023,38.84220123,-99.27320099
12637,MCI,HYS,"Kansas City, MO","Hays, KS",247,39.2976,-94.713898,38.84220123,-99.27320099
12643,SLN,HYS,"Salina, KS","Hays, KS",88,38.7910003662109,-97.6521987915039,38.84220123,-99.27320099
12644,FOE,HYS,"Topeka, KS","Hays, KS",195,38.9509010315,-95.6635971069,38.84220123,-99.27320099
12645,LBL,HYS,"Liberal, KS","Hays, KS",155,37.0442009,-100.9599991,38.84220123,-99.27320099
12663,MHK,HYS,"Manhattan, KS","Hays, KS",142,39.140998840332,-96.6707992553711,38.84220123,-99.27320099
12833,BRL,HYS,"Burlington, IA","Hays, KS",454,40.7831993103027,-91.1255035400391,38.84220123,-99.27320099
12871,PUB,HYS,"Pueblo, CO","Hays, KS",285,38.2891006469727,-104.497001647949,38.84220123,-99.27320099
12872,JLN,HYS,"Joplin, MO","Hays, KS",286,37.151798248291,-94.4982986450195,38.84220123,-99.27320099
12893,TBN,HYS,"Fort Leonard Wood, MO","Hays, KS",395,37.74160004,-92.14070129,38.84220123,-99.27320099
12894,HNL,ITO,"Honolulu, HI","Hilo, HI",216,21.3187007904053,-157.921997070312,19.721399307251,-155.048004150391
12971,OGG,ITO,"Kahului, HI","Hilo, HI",121,20.8985996246338,-156.429992675781,19.721399307251,-155.048004150391
13151,LAX,ITO,"Los Angeles, CA","Hilo, HI",2449,33.94250107,-118.4079971,19.721399307251,-155.048004150391
13231,OAK,ITO,"Oakland, CA","Hilo, HI",2329,37.7212982177734,-122.221000671387,19.721399307251,-155.048004150391
13681,STL,ITO,"St. Louis, MO","Hilo, HI",4036,38.7486991882324,-90.370002746582,19.721399307251,-155.048004150391
13682,SFO,ITO,"San Francisco, CA","Hilo, HI",2318,37.6189994812012,-122.375,19.721399307251,-155.048004150391
